SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,POPESTIMATE2019
50,2,4,29,25,Missouri,Caldwell County,9424,9020
50,2,4,29,27,Missouri,Callaway County,44332,44743
50,2,4,29,29,Missouri,Camden County,44002,46305
50,2,4,29,31,Missouri,Cape Girardeau County,75674,78871
50,2,4,29,33,Missouri,Carroll County,9295,8679
50,2,4,29,35,Missouri,Carter County,6265,5982
50,2,4,29,37,Missouri,Cass County,99478,105780
50,2,4,29,39,Missouri,Cedar County,13982,14349
50,2,4,29,41,Missouri,Chariton County,7831,7426
50,2,4,29,43,Missouri,Christian County,77422,88595
50,2,4,29,45,Missouri,Clark County,7139,6797
50,2,4,29,47,Missouri,Clay County,221939,249948
50,2,4,29,49,Missouri,Clinton County,20743,20387
50,2,4,29,51,Missouri,Cole County,75990,76745
50,2,4,29,53,Missouri,Cooper County,17601,17709
50,2,4,29,55,Missouri,Crawford County,24696,23920
50,2,4,29,57,Missouri,Dade County,7883,7561
50,2,4,29,59,Missouri,Dallas County,16777,16878
50,2,4,29,61,Missouri,Daviess County,8433,8278
50,2,4,29,63,Missouri,DeKalb County,12892,12547
50,2,4,29,65,Missouri,Dent County,15657,15573
50,2,4,29,67,Missouri,Douglas County,13684,13185
50,2,4,29,69,Missouri,Dunklin County,31953,29131
50,2,4,29,71,Missouri,Franklin County,101492,103967
50,2,4,29,73,Missouri,Gasconade County,15222,14706
50,2,4,29,75,Missouri,Gentry County,6738,6571
50,2,4,29,77,Missouri,Greene County,275174,293086
50,2,4,29,79,Missouri,Grundy County,10261,9850
50,2,4,29,81,Missouri,Harrison County,8957,8352
50,2,4,29,83,Missouri,Henry County,22272,21824
50,2,4,29,85,Missouri,Hickory County,9627,9544
50,2,4,29,87,Missouri,Holt County,4912,4403
50,2,4,29,89,Missouri,Howard County,10144,10001
50,2,4,29,91,Missouri,Howell County,40400,40117
50,2,4,29,93,Missouri,Iron County,10630,10125
50,2,4,29,95,Missouri,Jackson County,674158,703011
50,2,4,29,97,Missouri,Jasper County,117404,121328
50,2,4,29,99,Missouri,Jefferson County,218733,225081
50,2,4,29,101,Missouri,Johnson County,52595,54062
50,2,4,29,103,Missouri,Knox County,4131,3959
50,2,4,29,105,Missouri,Laclede County,35571,35723
50,2,4,29,107,Missouri,Lafayette County,33381,32708
50,2,4,29,109,Missouri,Lawrence County,38634,38355
50,2,4,29,111,Missouri,Lewis County,10211,9776
50,2,4,29,113,Missouri,Lincoln County,52566,59013
50,2,4,29,115,Missouri,Linn County,12761,11920
50,2,4,29,117,Missouri,Livingston County,15195,15227
50,2,4,29,119,Missouri,McDonald County,23083,22837
50,2,4,29,121,Missouri,Macon County,15566,15117
50,2,4,29,123,Missouri,Madison County,12226,12088
50,2,4,29,125,Missouri,Maries County,9176,8697
50,2,4,29,127,Missouri,Marion County,28781,28530
50,2,4,29,129,Missouri,Mercer County,3785,3617
50,2,4,29,131,Missouri,Miller County,24748,25619
50,2,4,29,133,Missouri,Mississippi County,14358,13180
50,2,4,29,135,Missouri,Moniteau County,15607,16132
50,2,4,29,137,Missouri,Monroe County,8840,8644
50,2,4,29,139,Missouri,Montgomery County,12236,11551
50,2,4,29,141,Missouri,Morgan County,20565,20627
50,2,4,29,143,Missouri,New Madrid County,18956,17076
50,2,4,29,145,Missouri,Newton County,58114,58236
50,2,4,29,147,Missouri,Nodaway County,23370,22092
50,2,4,29,149,Missouri,Oregon County,10881,10529
50,2,4,29,151,Missouri,Osage County,13878,13615
50,2,4,29,153,Missouri,Ozark County,9723,9174
50,2,4,29,155,Missouri,Pemiscot County,18296,15805
50,2,4,29,157,Missouri,Perry County,18971,19136
50,2,4,29,159,Missouri,Pettis County,42201,42339
50,2,4,29,161,Missouri,Phelps County,45156,44573
50,2,4,29,163,Missouri,Pike County,18516,18302
50,2,4,29,165,Missouri,Platte County,89322,104418
50,2,4,29,167,Missouri,Polk County,31137,32149
50,2,4,29,169,Missouri,Pulaski County,52274,52607
50,2,4,29,171,Missouri,Putnam County,4979,4696
50,2,4,29,173,Missouri,Ralls County,10167,10309
50,2,4,29,175,Missouri,Randolph County,25414,24748
50,2,4,29,177,Missouri,Ray County,23494,23018
50,2,4,29,179,Missouri,Reynolds County,6696,6270
50,2,4,29,181,Missouri,Ripley County,14100,13288
50,2,4,29,183,Missouri,St. Charles County,360485,402022
50,2,4,29,185,Missouri,St. Clair County,9805,9397
50,2,4,29,186,Missouri,Ste. Genevieve County,18145,17894
50,2,4,29,187,Missouri,St. Francois County,65359,67215
50,2,4,29,189,Missouri,St. Louis County,998954,994205
50,2,4,29,195,Missouri,Saline County,23370,22761
50,2,4,29,197,Missouri,Schuyler County,4431,4660
50,2,4,29,199,Missouri,Scotland County,4843,4902
50,2,4,29,201,Missouri,Scott County,39191,38280
50,2,4,29,203,Missouri,Shannon County,8441,8166
50,2,4,29,205,Missouri,Shelby County,6373,5930
50,2,4,29,207,Missouri,Stoddard County,29968,29025
50,2,4,29,209,Missouri,Stone County,32202,31952
50,2,4,29,211,Missouri,Sullivan County,6714,6089
50,2,4,29,213,Missouri,Taney County,51675,55928
50,2,4,29,215,Missouri,Texas County,26008,25398
50,2,4,29,217,Missouri,Vernon County,21159,20563
50,2,4,29,219,Missouri,Warren County,32513,35649
50,2,4,29,221,Missouri,Washington County,25195,24730
50,2,4,29,223,Missouri,Wayne County,13521,12873
50,2,4,29,225,Missouri,Webster County,36202,39592
50,2,4,29,227,Missouri,Worth County,2171,2013
50,2,4,29,229,Missouri,Wright County,18815,18289
50,2,4,29,510,Missouri,St. Louis city,319294,300576
40,4,8,30,0,Montana,Montana,989415,1068778
50,4,8,30,1,Montana,Beaverhead County,9246,9453
50,4,8,30,3,Montana,Big Horn County,12865,13319
50,4,8,30,5,Montana,Blaine County,6491,6681
50,4,8,30,7,Montana,Broadwater County,5612,6237
50,4,8,30,9,Montana,Carbon County,10078,10725
50,4,8,30,11,Montana,Carter County,1160,1252
50,4,8,30,13,Montana,Cascade County,81327,81366
50,4,8,30,15,Montana,Chouteau County,5813,5635
50,4,8,30,17,Montana,Custer County,11699,11402
50,4,8,30,19,Montana,Daniels County,1751,1690
50,4,8,30,21,Montana,Dawson County,8966,8613
50,4,8,30,23,Montana,Deer Lodge County,9298,9140
50,4,8,30,25,Montana,Fallon County,2890,2846
50,4,8,30,27,Montana,Fergus County,11586,11050
50,4,8,30,29,Montana,Flathead County,90928,103806
50,4,8,30,31,Montana,Gallatin County,89513,114434
50,4,8,30,33,Montana,Garfield County,1206,1258
50,4,8,30,35,Montana,Glacier County,13399,13753
50,4,8,30,37,Montana,Golden Valley County,884,821
50,4,8,30,39,Montana,Granite County,3079,3379
50,4,8,30,41,Montana,Hill County,16096,16484
50,4,8,30,43,Montana,Jefferson County,11406,12221
50,4,8,30,45,Montana,Judith Basin County,2072,2007
50,4,8,30,47,Montana,Lake County,28746,30458
50,4,8,30,49,Montana,Lewis and Clark County,63395,69432
50,4,8,30,51,Montana,Liberty County,2339,2337
50,4,8,30,53,Montana,Lincoln County,19687,19980
50,4,8,30,55,Montana,McCone County,1734,1664
50,4,8,30,57,Montana,Madison County,7691,8600
50,4,8,30,59,Montana,Meagher County,1891,1862
50,4,8,30,61,Montana,Mineral County,4223,4397
50,4,8,30,63,Montana,Missoula County,109299,119600
50,4,8,30,65,Montana,Musselshell County,4538,4633
50,4,8,30,67,Montana,Park County,15636,16606
50,4,8,30,69,Montana,Petroleum County,494,487
50,4,8,30,71,Montana,Phillips County,4253,3954
50,4,8,30,73,Montana,Pondera County,6153,5911
50,4,8,30,75,Montana,Powder River County,1743,1682
50,4,8,30,77,Montana,Powell County,7027,6890
50,4,8,30,79,Montana,Prairie County,1179,1077
50,4,8,30,81,Montana,Ravalli County,40212,43806
50,4,8,30,83,Montana,Richland County,9746,10803
50,4,8,30,85,Montana,Roosevelt County,10425,11004
50,4,8,30,87,Montana,Rosebud County,9233,8937
50,4,8,30,89,Montana,Sanders County,11413,12113
50,4,8,30,91,Montana,Sheridan County,3384,3309
50,4,8,30,93,Montana,Silver Bow County,34200,34915
50,4,8,30,95,Montana,Stillwater County,9117,9642
50,4,8,30,97,Montana,Sweet Grass County,3651,3737
50,4,8,30,99,Montana,Teton County,6073,6147
50,4,8,30,101,Montana,Toole County,5324,4736
50,4,8,30,103,Montana,Treasure County,718,696
50,4,8,30,105,Montana,Valley County,7369,7396
50,4,8,30,107,Montana,Wheatland County,2168,2126
50,4,8,30,109,Montana,Wibaux County,1017,969
50,4,8,30,111,Montana,Yellowstone County,147972,161300
40,2,4,31,0,Nebraska,Nebraska,1826341,1934408
50,2,4,31,1,Nebraska,Adams County,31364,31363
50,2,4,31,3,Nebraska,Antelope County,6685,6298
50,2,4,31,5,Nebraska,Arthur County,460,463
50,2,4,31,7,Nebraska,Banner County,690,745
50,2,4,31,9,Nebraska,Blaine County,478,465
50,2,4,31,11,Nebraska,Boone County,5505,5192
50,2,4,31,13,Nebraska,Box Butte County,11308,10783
50,2,4,31,15,Nebraska,Boyd County,2099,1919
50,2,4,31,17,Nebraska,Brown County,3145,2955
50,2,4,31,19,Nebraska,Buffalo County,46102,49659
50,2,4,31,21,Nebraska,Burt County,6858,6459
50,2,4,31,23,Nebraska,Butler County,8395,8016
50,2,4,31,25,Nebraska,Cass County,25241,26248
50,2,4,31,27,Nebraska,Cedar County,8852,8402
50,2,4,31,29,Nebraska,Chase County,3966,3924
50,2,4,31,31,Nebraska,Cherry County,5713,5689
50,2,4,31,33,Nebraska,Cheyenne County,9998,8910
50,2,4,31,35,Nebraska,Clay County,6542,6203
50,2,4,31,37,Nebraska,Colfax County,10515,10709
50,2,4,31,39,Nebraska,Cuming County,9139,8846
50,2,4,31,41,Nebraska,Custer County,10939,10777
50,2,4,31,43,Nebraska,Dakota County,21006,20026
50,2,4,31,45,Nebraska,Dawes County,9182,8589
50,2,4,31,47,Nebraska,Dawson County,24326,23595
50,2,4,31,49,Nebraska,Deuel County,1941,1794
50,2,4,31,51,Nebraska,Dixon County,6000,5636
50,2,4,31,53,Nebraska,Dodge County,36691,36565
50,2,4,31,55,Nebraska,Douglas County,517110,571327
50,2,4,31,57,Nebraska,Dundy County,2008,1693
50,2,4,31,59,Nebraska,Fillmore County,5890,5462
50,2,4,31,61,Nebraska,Franklin County,3225,2979
50,2,4,31,63,Nebraska,Frontier County,2756,2627
50,2,4,31,65,Nebraska,Furnas County,4959,4676
50,2,4,31,67,Nebraska,Gage County,22311,21513
50,2,4,31,69,Nebraska,Garden County,2057,1837
50,2,4,31,71,Nebraska,Garfield County,2049,1969
50,2,4,31,73,Nebraska,Gosper County,2044,1990
50,2,4,31,75,Nebraska,Grant County,614,623
50,2,4,31,77,Nebraska,Greeley County,2538,2356
50,2,4,31,79,Nebraska,Hall County,58607,61353
50,2,4,31,81,Nebraska,Hamilton County,9124,9324
50,2,4,31,83,Nebraska,Harlan County,3423,3380
50,2,4,31,85,Nebraska,Hayes County,967,922
50,2,4,31,87,Nebraska,Hitchcock County,2908,2762
50,2,4,31,89,Nebraska,Holt County,10435,10067
50,2,4,31,91,Nebraska,Hooker County,736,682
50,2,4,31,93,Nebraska,Howard County,6274,6445
50,2,4,31,95,Nebraska,Jefferson County,7547,7046
50,2,4,31,97,Nebraska,Johnson County,5217,5071
50,2,4,31,99,Nebraska,Kearney County,6489,6495
50,2,4,31,101,Nebraska,Keith County,8368,8034
50,2,4,31,103,Nebraska,Keya Paha County,824,806
50,2,4,31,105,Nebraska,Kimball County,3821,3632
50,2,4,31,107,Nebraska,Knox County,8701,8332
50,2,4,31,109,Nebraska,Lancaster County,285407,319090
50,2,4,31,111,Nebraska,Lincoln County,36288,34914
50,2,4,31,113,Nebraska,Logan County,763,748
50,2,4,31,115,Nebraska,Loup County,632,664
50,2,4,31,117,Nebraska,McPherson County,539,494
50,2,4,31,119,Nebraska,Madison County,34876,35099
50,2,4,31,121,Nebraska,Merrick County,7845,7755
50,2,4,31,123,Nebraska,Morrill County,5042,4642
50,2,4,31,125,Nebraska,Nance County,3735,3519
50,2,4,31,127,Nebraska,Nemaha County,7248,6972
50,2,4,31,129,Nebraska,Nuckolls County,4500,4148
50,2,4,31,131,Nebraska,Otoe County,15740,16012
50,2,4,31,133,Nebraska,Pawnee County,2773,2613
50,2,4,31,135,Nebraska,Perkins County,2970,2891
50,2,4,31,137,Nebraska,Phelps County,9188,9034
50,2,4,31,139,Nebraska,Pierce County,7266,7148
50,2,4,31,141,Nebraska,Platte County,32237,33470
50,2,4,31,143,Nebraska,Polk County,5406,5213
50,2,4,31,145,Nebraska,Red Willow County,11055,10724
50,2,4,31,147,Nebraska,Richardson County,8363,7865
50,2,4,31,149,Nebraska,Rock County,1526,1357
50,2,4,31,151,Nebraska,Saline County,14200,14224
50,2,4,31,153,Nebraska,Sarpy County,158840,187196
50,2,4,31,155,Nebraska,Saunders County,20780,21578
50,2,4,31,157,Nebraska,Scotts Bluff County,36970,35618
50,2,4,31,159,Nebraska,Seward County,16750,17284
50,2,4,31,161,Nebraska,Sheridan County,5469,5246
50,2,4,31,163,Nebraska,Sherman County,3152,3001
50,2,4,31,165,Nebraska,Sioux County,1311,1166
50,2,4,31,167,Nebraska,Stanton County,6129,5920
50,2,4,31,169,Nebraska,Thayer County,5228,5003
50,2,4,31,171,Nebraska,Thomas County,647,722
50,2,4,31,173,Nebraska,Thurston County,6940,7224
50,2,4,31,175,Nebraska,Valley County,4260,4158
50,2,4,31,177,Nebraska,Washington County,20234,20729
50,2,4,31,179,Nebraska,Wayne County,9595,9385
50,2,4,31,181,Nebraska,Webster County,3812,3487
50,2,4,31,183,Nebraska,Wheeler County,818,783
50,2,4,31,185,Nebraska,York County,13665,13679
40,4,8,32,0,Nevada,Nevada,2700551,3080156
50,4,8,32,1,Nevada,Churchill County,24877,24909
50,4,8,32,3,Nevada,Clark County,1951269,2266715
50,4,8,32,5,Nevada,Douglas County,46997,48905
50,4,8,32,7,Nevada,Elko County,48818,52778
50,4,8,32,9,Nevada,Esmeralda County,783,873
50,4,8,32,11,Nevada,Eureka County,1987,2029
50,4,8,32,13,Nevada,Humboldt County,16528,16831
50,4,8,32,15,Nevada,Lander County,5775,5532
50,4,8,32,17,Nevada,Lincoln County,5345,5183
50,4,8,32,19,Nevada,Lyon County,51980,57510
50,4,8,32,21,Nevada,Mineral County,4772,4505
50,4,8,32,23,Nevada,Nye County,43946,46523
50,4,8,32,27,Nevada,Pershing County,6753,6725
50,4,8,32,29,Nevada,Storey County,4010,4123
50,4,8,32,31,Nevada,Washoe County,421407,471519
50,4,8,32,33,Nevada,White Pine County,10030,9580
50,4,8,32,510,Nevada,Carson City,55274,55916
40,1,1,33,0,New Hampshire,New Hampshire,1316470,1359711
50,1,1,33,1,New Hampshire,Belknap County,60088,61303
50,1,1,33,3,New Hampshire,Carroll County,47818,48910
50,1,1,33,5,New Hampshire,Cheshire County,77117,76085
50,1,1,33,7,New Hampshire,Coos County,33055,31563
50,1,1,33,9,New Hampshire,Grafton County,89118,89886
50,1,1,33,11,New Hampshire,Hillsborough County,400721,417025
50,1,1,33,13,New Hampshire,Merrimack County,146445,151391
50,1,1,33,15,New Hampshire,Rockingham County,295223,309769
50,1,1,33,17,New Hampshire,Strafford County,123143,130633
50,1,1,33,19,New Hampshire,Sullivan County,43742,43146
40,1,2,34,0,New Jersey,New Jersey,8791894,8882190
50,1,2,34,1,New Jersey,Atlantic County,274549,263670
50,1,2,34,3,New Jersey,Bergen County,905116,932202
50,1,2,34,5,New Jersey,Burlington County,448734,445349
50,1,2,34,7,New Jersey,Camden County,513657,506471
50,1,2,34,9,New Jersey,Cape May County,97265,92039
50,1,2,34,11,New Jersey,Cumberland County,156898,149527
50,1,2,34,13,New Jersey,Essex County,783969,798975
50,1,2,34,15,New Jersey,Gloucester County,288288,291636
50,1,2,34,17,New Jersey,Hudson County,634266,672391
50,1,2,34,19,New Jersey,Hunterdon County,128349,124371
50,1,2,34,21,New Jersey,Mercer County,366513,367430
50,1,2,34,23,New Jersey,Middlesex County,809858,825062
50,1,2,34,25,New Jersey,Monmouth County,630380,618795
50,1,2,34,27,New Jersey,Morris County,492276,491845
50,1,2,34,29,New Jersey,Ocean County,576567,607186
50,1,2,34,31,New Jersey,Passaic County,501226,501826
50,1,2,34,33,New Jersey,Salem County,66083,62385
50,1,2,34,35,New Jersey,Somerset County,323444,328934
50,1,2,34,37,New Jersey,Sussex County,149265,140488
50,1,2,34,39,New Jersey,Union County,536499,556341
50,1,2,34,41,New Jersey,Warren County,108692,105267
40,4,8,35,0,New Mexico,New Mexico,2059179,2096829
50,4,8,35,1,New Mexico,Bernalillo County,662564,679121
50,4,8,35,3,New Mexico,Catron County,3725,3527
50,4,8,35,5,New Mexico,Chaves County,65645,64615
50,4,8,35,6,New Mexico,Cibola County,27213,26675
50,4,8,35,7,New Mexico,Colfax County,13750,11941
50,4,8,35,9,New Mexico,Curry County,48376,48954
50,4,8,35,11,New Mexico,De Baca County,2022,1748
50,4,8,35,13,New Mexico,Doña Ana County,209233,218195
50,4,8,35,15,New Mexico,Eddy County,53829,58460
50,4,8,35,17,New Mexico,Grant County,29514,26998
50,4,8,35,19,New Mexico,Guadalupe County,4687,4300
50,4,8,35,21,New Mexico,Harding County,695,625
50,4,8,35,23,New Mexico,Hidalgo County,4894,4198
50,4,8,35,25,New Mexico,Lea County,64727,71070
50,4,8,35,27,New Mexico,Lincoln County,20497,19572
50,4,8,35,28,New Mexico,Los Alamos County,17950,19369
50,4,8,35,29,New Mexico,Luna County,25095,23709
50,4,8,35,31,New Mexico,McKinley County,71492,71367
50,4,8,35,33,New Mexico,Mora County,4881,4521
50,4,8,35,35,New Mexico,Otero County,63797,67490
50,4,8,35,37,New Mexico,Quay County,9041,8253
50,4,8,35,39,New Mexico,Rio Arriba County,40246,38921
50,4,8,35,41,New Mexico,Roosevelt County,19846,18500
50,4,8,35,43,New Mexico,Sandoval County,131561,146748
50,4,8,35,45,New Mexico,San Juan County,130044,123958
50,4,8,35,47,New Mexico,San Miguel County,29393,27277
50,4,8,35,49,New Mexico,Santa Fe County,144170,150358
50,4,8,35,51,New Mexico,Sierra County,11988,10791
50,4,8,35,53,New Mexico,Socorro County,17866,16637
50,4,8,35,55,New Mexico,Taos County,32937,32723
50,4,8,35,57,New Mexico,Torrance County,16383,15461
50,4,8,35,59,New Mexico,Union County,4549,4059
50,4,8,35,61,New Mexico,Valencia County,76569,76688
40,1,2,36,0,New York,New York,19378102,19453561
50,1,2,36,1,New York,Albany County,304204,305506
50,1,2,36,3,New York,Allegany County,48946,46091
50,1,2,36,5,New York,Bronx County,1385108,1418207
50,1,2,36,7,New York,Broome County,200600,190488
50,1,2,36,9,New York,Cattaraugus County,80317,76117
50,1,2,36,11,New York,Cayuga County,80026,76576
50,1,2,36,13,New York,Chautauqua County,134905,126903
50,1,2,36,15,New York,Chemung County,88830,83456
50,1,2,36,17,New York,Chenango County,50477,47207
50,1,2,36,19,New York,Clinton County,82128,80485
50,1,2,36,21,New York,Columbia County,63096,59461
50,1,2,36,23,New York,Cortland County,49336,47581
50,1,2,36,25,New York,Delaware County,47980,44135
50,1,2,36,27,New York,Dutchess County,297488,294218
50,1,2,36,29,New York,Erie County,919040,918702
50,1,2,36,31,New York,Essex County,39370,36885
50,1,2,36,33,New York,Franklin County,51599,50022
50,1,2,36,35,New York,Fulton County,55531,53383
50,1,2,36,37,New York,Genesee County,60079,57280
50,1,2,36,39,New York,Greene County,49221,47188
50,1,2,36,41,New York,Hamilton County,4836,4416
50,1,2,36,43,New York,Herkimer County,64519,61319
50,1,2,36,45,New York,Jefferson County,116229,109834
50,1,2,36,47,New York,Kings County,2504700,2559903
50,1,2,36,49,New York,Lewis County,27087,26296
50,1,2,36,51,New York,Livingston County,65393,62914
50,1,2,36,53,New York,Madison County,73442,70941
50,1,2,36,55,New York,Monroe County,744344,741770
50,1,2,36,57,New York,Montgomery County,50219,49221
50,1,2,36,59,New York,Nassau County,1339532,1356924
50,1,2,36,61,New York,New York County,1585873,1628706
50,1,2,36,63,New York,Niagara County,216469,209281
50,1,2,36,65,New York,Oneida County,234878,228671
50,1,2,36,67,New York,Onondaga County,467026,460528
50,1,2,36,69,New York,Ontario County,107931,109777
50,1,2,36,71,New York,Orange County,372813,384940
50,1,2,36,73,New York,Orleans County,42883,40352
50,1,2,36,75,New York,Oswego County,122109,117124
50,1,2,36,77,New York,Otsego County,62259,59493
50,1,2,36,79,New York,Putnam County,99710,98320
50,1,2,36,81,New York,Queens County,2230722,2253858
50,1,2,36,83,New York,Rensselaer County,159429,158714
50,1,2,36,85,New York,Richmond County,468730,476143
50,1,2,36,87,New York,Rockland County,311687,325789
50,1,2,36,89,New York,St. Lawrence County,111944,107740
50,1,2,36,91,New York,Saratoga County,219607,229863
50,1,2,36,93,New York,Schenectady County,154727,155299
50,1,2,36,95,New York,Schoharie County,32749,30999
50,1,2,36,97,New York,Schuyler County,18343,17807
50,1,2,36,99,New York,Seneca County,35251,34016
50,1,2,36,101,New York,Steuben County,98990,95379
50,1,2,36,103,New York,Suffolk County,1493350,1476601
50,1,2,36,105,New York,Sullivan County,77547,75432
50,1,2,36,107,New York,Tioga County,51125,48203
50,1,2,36,109,New York,Tompkins County,101564,102180
50,1,2,36,111,New York,Ulster County,182493,177573
50,1,2,36,113,New York,Warren County,65707,63944
50,1,2,36,115,New York,Washington County,63216,61204
50,1,2,36,117,New York,Wayne County,93772,89918
50,1,2,36,119,New York,Westchester County,949113,967506
50,1,2,36,121,New York,Wyoming County,42155,39859
50,1,2,36,123,New York,Yates County,25348,24913
40,3,5,37,0,North Carolina,North Carolina,9535483,10488084
50,3,5,37,1,North Carolina,Alamance County,151131,169509
50,3,5,37,3,North Carolina,Alexander County,37198,37497
50,3,5,37,5,North Carolina,Alleghany County,11155,11137
50,3,5,37,7,North Carolina,Anson County,26948,24446
50,3,5,37,9,North Carolina,Ashe County,27281,27203
50,3,5,37,11,North Carolina,Avery County,17797,17557
50,3,5,37,13,North Carolina,Beaufort County,47759,46994
50,3,5,37,15,North Carolina,Bertie County,21282,18947
50,3,5,37,17,North Carolina,Bladen County,35190,32722
50,3,5,37,19,North Carolina,Brunswick County,107431,142820
50,3,5,37,21,North Carolina,Buncombe County,238318,261191
50,3,5,37,23,North Carolina,Burke County,90912,90485
50,3,5,37,25,North Carolina,Cabarrus County,178011,216453
50,3,5,37,27,North Carolina,Caldwell County,83029,82178
50,3,5,37,29,North Carolina,Camden County,9980,10867
50,3,5,37,31,North Carolina,Carteret County,66469,69473
50,3,5,37,33,North Carolina,Caswell County,23719,22604
50,3,5,37,35,North Carolina,Catawba County,154358,159551
50,3,5,37,37,North Carolina,Chatham County,63505,74470
50,3,5,37,39,North Carolina,Cherokee County,27444,28612
50,3,5,37,41,North Carolina,Chowan County,14793,13943
50,3,5,37,43,North Carolina,Clay County,10587,11231
50,3,5,37,45,North Carolina,Cleveland County,98078,97947
50,3,5,37,47,North Carolina,Columbus County,58098,55508
50,3,5,37,49,North Carolina,Craven County,103505,102139
50,3,5,37,51,North Carolina,Cumberland County,319431,335509
50,3,5,37,53,North Carolina,Currituck County,23547,27763
50,3,5,37,55,North Carolina,Dare County,33920,37009
50,3,5,37,57,North Carolina,Davidson County,162878,167609
50,3,5,37,59,North Carolina,Davie County,41240,42846
50,3,5,37,61,North Carolina,Duplin County,58505,58741
50,3,5,37,63,North Carolina,Durham County,267587,321488
50,3,5,37,65,North Carolina,Edgecombe County,56552,51472
50,3,5,37,67,North Carolina,Forsyth County,350670,382295
50,3,5,37,69,North Carolina,Franklin County,60619,69685
50,3,5,37,71,North Carolina,Gaston County,206086,224529
50,3,5,37,73,North Carolina,Gates County,12197,11562
50,3,5,37,75,North Carolina,Graham County,8861,8441
50,3,5,37,77,North Carolina,Granville County,59916,60443
50,3,5,37,79,North Carolina,Greene County,21362,21069
50,3,5,37,81,North Carolina,Guilford County,488406,537174
50,3,5,37,83,North Carolina,Halifax County,54691,50010
50,3,5,37,85,North Carolina,Harnett County,114678,135976
50,3,5,37,87,North Carolina,Haywood County,59036,62317
50,3,5,37,89,North Carolina,Henderson County,106740,117417
50,3,5,37,91,North Carolina,Hertford County,24669,23677
50,3,5,37,93,North Carolina,Hoke County,46952,55234
50,3,5,37,95,North Carolina,Hyde County,5810,4937
50,3,5,37,97,North Carolina,Iredell County,159437,181806
50,3,5,37,99,North Carolina,Jackson County,40271,43938
50,3,5,37,101,North Carolina,Johnston County,168878,209339
50,3,5,37,103,North Carolina,Jones County,10153,9419
50,3,5,37,105,North Carolina,Lee County,57866,61779
50,3,5,37,107,North Carolina,Lenoir County,59495,55949
50,3,5,37,109,North Carolina,Lincoln County,78265,86111
50,3,5,37,111,North Carolina,McDowell County,44996,45756
50,3,5,37,113,North Carolina,Macon County,33922,35858
50,3,5,37,115,North Carolina,Madison County,20764,21755
50,3,5,37,117,North Carolina,Martin County,24505,22440
50,3,5,37,119,North Carolina,Mecklenburg County,919628,1110356
50,3,5,37,121,North Carolina,Mitchell County,15579,14964
50,3,5,37,123,North Carolina,Montgomery County,27798,27173
50,3,5,37,125,North Carolina,Moore County,88247,100880
50,3,5,37,127,North Carolina,Nash County,95840,94298
50,3,5,37,129,North Carolina,New Hanover County,202667,234473
50,3,5,37,131,North Carolina,Northampton County,22099,19483
50,3,5,37,133,North Carolina,Onslow County,177772,197938
50,3,5,37,135,North Carolina,Orange County,133801,148476
50,3,5,37,137,North Carolina,Pamlico County,13144,12726
50,3,5,37,139,North Carolina,Pasquotank County,40661,39824
50,3,5,37,141,North Carolina,Pender County,52217,63060
50,3,5,37,143,North Carolina,Perquimans County,13453,13463
50,3,5,37,145,North Carolina,Person County,39464,39490
50,3,5,37,147,North Carolina,Pitt County,168148,180742
50,3,5,37,149,North Carolina,Polk County,20510,20724
50,3,5,37,151,North Carolina,Randolph County,141752,143667
50,3,5,37,153,North Carolina,Richmond County,46639,44829
50,3,5,37,155,North Carolina,Robeson County,134168,130625
50,3,5,37,157,North Carolina,Rockingham County,93643,91010
50,3,5,37,159,North Carolina,Rowan County,138428,142088
50,3,5,37,161,North Carolina,Rutherford County,67810,67029
50,3,5,37,163,North Carolina,Sampson County,63431,63531
50,3,5,37,165,North Carolina,Scotland County,36157,34823
50,3,5,37,167,North Carolina,Stanly County,60585,62806
50,3,5,37,169,North Carolina,Stokes County,47401,45591
